plot.mpb,plot,date,plot_id,tree.id,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,killed.by,mortality,canopy.str,canopy,cones,seed.source,cone.ct,snag.cwd,fwi,burncon
ML28,28,7/13/2016,EF0713L1,SE3,D,O,Y,16.5,0.1,1,2,OPF,BOM,full,yes,open,yes,75,snag,29.6,extreme
ML28,28,7/13/2016,EF0713L1,SW4,D,Y,Y,17.5,2,5,2,MPB,BOM,full,yes,open,yes,100,snag,29.6,extreme
ML28,28,7/13/2016,EF0713L1,NW2,D,N,N,11.5,1,5,2,OPF,BOM,partial,yes,open,yes,20,snag,29.6,extreme
ML28,28,7/13/2016,EF0713L1,NW3,D,Y,Y,27,1,5,2,MPB,BOM,partial,yes,open,yes,50,snag,29.6,extreme
ML28,28,7/13/2016,EF0713L1,SE2,D,O,Y,13.5,1,5,2,OPF,BOM,partial,yes,open,yes,60,snag,29.6,extreme
ML28,28,7/13/2016,EF0713L1,SE4,D,O,Y,20.5,0.5,2,2,OPF,BOM,partial,yes,open,yes,50,snag,29.6,extreme
ML28,28,7/13/2016,EF0713L1,SW1,D,N,N,18,0.1,0.5,1,UNK,UPF,partial,yes,open,yes,50,snag,29.6,extreme
ML28,28,7/13/2016,EF0713L1,SW2,D,N,N,15.5,2,10,2,OPF,BOM,partial,yes,open,yes,20,snag,29.6,extreme
LM29,29,7/19/2016,BA0719M1,NW3,D,N,N,14.5,1.5,10,1,FIRE,FIRE,full,yes,both,yes,200,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SE7,D,O,N,10.5,2,15,1,FIRE,FIRE,full,yes,both,yes,,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NE6,D,N,N,8,4,30,1,FIRE,FIRE,partial,yes,both,yes,75,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NE1,D,N,Y,10,4,60,1,FIRE,FIRE,full,yes,closed,no,140,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NE5,D,N,N,8.5,3,30,1,FIRE,FIRE,full,yes,closed,no,20,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NE7,D,N,Y,13.5,3,10,1,FIRE,FIRE,full,yes,closed,no,50,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SE5,D,N,Y,8.5,4,35,1,FIRE,FIRE,full,yes,closed,no,5,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NE3,D,N,Y,11.5,4,35,1,FIRE,FIRE,full,yes,open,yes,240,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NW1,D,N,N,8.5,0.5,5,1,FIRE,FIRE,full,yes,open,yes,10,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NW2,D,N,N,10.5,1.5,12,1,FIRE,FIRE,full,yes,open,yes,200,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW1,D,N,N,10,2,15,1,FIRE,FIRE,full,yes,open,yes,200,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW2,D,N,N,10.5,2,15,1,FIRE,FIRE,full,yes,open,yes,20,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW3,D,N,N,10,1.5,12,1,FIRE,FIRE,full,yes,open,yes,125,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW4,D,N,N,11.5,1,10,1,FIRE,FIRE,full,yes,open,yes,200,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW5,D,N,N,10,2,15,1,FIRE,FIRE,full,yes,open,yes,125,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW6,D,N,N,9,1.5,12,1,FIRE,FIRE,full,yes,open,yes,150,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW7,D,N,N,9,2,15,1,FIRE,FIRE,full,yes,open,yes,150,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SE1,D,N,Y,8.5,3.5,30,1,FIRE,FIRE,partial,yes,open,yes,40,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SE2,D,Y,Y,11,5,45,2,MPB,BOM,partial,yes,open,yes,20,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SE3,D,O,Y,11,6,65,2,OPF,BOM,partial,yes,open,yes,70,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SE4,D,N,Y,8.5,5.5,65,1,FIRE,FIRE,partial,yes,open,yes,55,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SE6,D,Y,Y,15,3,20,2,MPB,BOM,partial,yes,open,yes,20,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,SW8,D,Y,Y,12.5,2,15,2,MPB,BOM,partial,yes,open,yes,100,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NE2,D,N,N,7.5,3,40,1,FIRE,FIRE,full,yes,partial,yes,15,snag,28.3,moderate
LM29,29,7/19/2016,BA0719M1,NE4,D,N,N,9,2.5,15,1,FIRE,FIRE,full,yes,partial,yes,10,snag,28.3,moderate
MM30,30,7/19/2016,BA0719M2,NW2,D,Y,Y,15.5,12,90,4,MPB,BOM,none,no,none,no,0,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,NE1,D,Y,Y,20.5,8,90,3,MPB,BOM,partial,yes,none,no,0,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,SE1,D,N,N,9.5,8,70,1,FIRE,FIRE,full,yes,open,yes,90,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,SE2,D,N,N,11,5.5,60,2,OPF,BOM,full,yes,open,yes,90,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,SW3,D,N,N,11,4,15,2,FIRE,FIRE,full,yes,open,yes,80,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,SW2,D,Y,Y,18.5,8,60,3,MPB,BOM,NA,yes,open,yes,300,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,NE2,D,Y,Y,14.5,8,80,2,MPB,BOM,partial,yes,open,yes,15,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,NW1,D,Y,Y,14.5,12,70,4,MPB,BOM,partial,yes,open,yes,7,snag,37.4,extreme
MM30,30,7/19/2016,BA0719M2,SW1,D,N,N,12.5,12,95,4,OPF,BOM,partial,yes,open,yes,35,snag,37.4,extreme
LM31,31,7/19/2016,BA0719L1,SE2,D,N,N,12.5,2,5,1,FIRE,FIRE,full,yes,both,yes,130,snag,37.4,extreme
LM31,31,7/19/2016,BA0719L1,NE1,D,O,N,8.5,3,25,2,OPF,UPF,full,yes,none,no,0,snag,37.4,extreme
LM31,31,7/19/2016,BA0719L1,SE1,D,O,Y,11.5,5,50,2,OPF,UPF,partial,yes,none,no,0,snag,37.4,extreme
LM31,31,7/19/2016,BA0719L1,SE3,D,N,N,11,5,60,2,OPF,UPF,full,yes,open,yes,190,snag,37.4,extreme
LM31,31,7/19/2016,BA0719L1,SW1,D,O,Y,19,0.5,3,1,FIRE,FIRE,full,yes,open,yes,200,snag,37.4,extreme
LM31,31,7/19/2016,BA0719L1,SW2,D,N,N,11,1.5,5,1,FIRE,FIRE,full,yes,open,yes,300,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SW4,D,O,Y,10.5,0.1,0.5,1,FIRE,FIRE,full,yes,both,yes,85,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SW5,D,N,N,7.5,0.1,0.5,1,FIRE,FIRE,full,yes,both,yes,40,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,NE2,D,Y,Y,21.5,1,6,2,MPB,BOM,full,yes,closed,no,30,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,NW1,D,N,N,9,0.1,0.5,1,FIRE,FIRE,full,yes,closed,no,40,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,NW2,D,N,N,8,0.5,1,1,FIRE,FIRE,full,yes,closed,no,12,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SE1,D,Y,Y,19.5,0.5,5,2,MPB,BOM,full,yes,closed,no,70,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SE2,D,Y,Y,21.5,NA,1,2,MPB,BOM,full,yes,closed,no,60,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SW3,D,O,Y,11,0.1,0.5,1,FIRE,FIRE,full,yes,closed,no,150,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,NE3,L,live,live,11,0.5,2,1,live,live,full,yes,closed,no,85,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SW2,L,live,live,9.5,0.1,0.5,1,live,live,full,yes,closed,no,26,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SW6,L,live,live,11,0.1,0.5,1,live,live,full,yes,closed,no,150,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,NE1,D,N,N,9.5,0.5,10,1,FIRE,FIRE,full,yes,open,yes,40,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,NW3,D,Y,Y,19,4.5,20,1,MPB,BOM,full,yes,open,yes,200,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,SW1,D,N,N,8,0.1,0.5,1,FIRE,FIRE,full,yes,open,yes,6,snag,37.4,extreme
LL32,32,7/20/2016,BA0720L1,NE4,L,live,live,8.5,0.1,1,1,live,live,full,yes,partial,yes,10,snag,37.4,extreme
LH33,33,7/20/2016,BA0720H1,NE2,D,NC,NB,13.5,9,100,3,OPF,UPF,none,no,none,no,0,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,NE3,D,NC,NB,9,4.5,100,3,OPF,UPF,none,no,none,no,0,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,NW1,D,NC,NB,11,8,100,3,OPF,UPF,none,no,none,no,0,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,SE2,D,NC,NB,10.5,8.5,100,3,OPF,UPF,none,no,none,no,0,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,SW1,D,NC,NB,18,8,100,3,OPF,UPF,none,no,none,no,0,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,NE4,D,N,Y,10,10,100,1,FIRE,FIRE,full,yes,open,yes,240,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,SE1,D,N,N,12,10,100,1,FIRE,FIRE,full,yes,open,yes,55,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,SE3,D,N,N,9.5,9,100,2,OPF,UPF,full,yes,open,yes,135,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,SE4,D,N,N,14,10,100,1,FIRE,FIRE,full,yes,open,yes,235,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,NE1,D,N,N,11,10,100,2,OPF,UPF,partial,yes,open,yes,200,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,NE5,D,N,N,7.5,7,100,1,FIRE,FIRE,partial,yes,open,yes,40,snag,28.3,moderate
LH33,33,7/20/2016,BA0720H1,SW2,D,N,N,11.5,9,100,2,FIRE,FIRE,partial,yes,open,yes,300,snag,28.3,moderate
LH34,34,7/20/2016,BA0720H2,NE1,D,NC,NB,12.5,8.5,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,NE2,D,NC,NB,13,8.5,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,NE3,D,O,NB,14,7.5,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,NW1,D,NC,NB,14.5,9,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,NW2,D,NC,NB,9.5,9,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,NW3,D,NC,NB,11,9,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,SE1,D,NC,NB,8.5,6,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,SE2,D,NC,NB,11,9.5,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,SE3,D,NC,NB,11,9.5,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,SW1,D,NC,NB,12,9,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,SW3,D,NC,NB,9.5,8,100,3,OPF,UPF,none,no,none,no,0,snag,37.4,extreme
LH34,34,7/20/2016,BA0720H2,SW2,D,N,N,11,11,100,2,FIRE,FIRE,partial,yes,open,yes,125,snag,37.4,extreme
HM35,35,7/20/2016,BA0720M1,NE2,D,Y,Y,16.5,3.5,25,2,MPB,BOM,full,yes,both,yes,45,snag,28.3,moderate
HM35,35,7/20/2016,BA0720M1,NE1,D,Y,Y,19.5,2.5,15,2,MPB,BOM,full,yes,closed,no,200,snag,28.3,moderate
HM35,35,7/20/2016,BA0720M1,SEA,D,Y,Y,24,4,40,2,MPB,BOM,partial,yes,none,no,0,snag,28.3,moderate
HM35,35,7/20/2016,BA0720M1,NW1,D,Y,Y,18,2,15,2,MPB,BOM,partial,yes,open,yes,12,snag,28.3,moderate
LH36,36,7/21/2016,BA0721H1,SW7,D,O,Y,8,10,100,3,OPF,BOM,none,no,none,no,0,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SW8,D,Y,Y,12,8,100,3,MPB,BOM,none,no,none,no,0,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NW3,D,O,N,8.5,7.5,100,3,OPF,BOM,partial,yes,none,no,0,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE2,D,N,Y,11.5,11,100,1,FIRE,FIRE,full,yes,open,yes,40,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE4,D,N,N,11,9.5,100,1,FIRE,FIRE,full,yes,open,yes,3,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE5,D,N,N,10.5,9.5,100,1,FIRE,FIRE,full,yes,open,yes,110,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE7,D,N,N,12,9.5,100,1,FIRE,FIRE,full,yes,open,yes,15,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE8,D,N,Y,10,10,100,1,FIRE,FIRE,full,yes,open,yes,90,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NW1,D,N,N,15.5,14,100,1,FIRE,FIRE,full,yes,open,yes,70,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NW2,D,N,N,11,13,100,1,FIRE,FIRE,full,yes,open,yes,100,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NW4,D,N,N,8,13,100,1,FIRE,FIRE,full,yes,open,yes,200,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NW6,D,N,N,14,14,100,1,FIRE,FIRE,full,yes,open,yes,100,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NW7,D,N,N,11.5,13,100,1,FIRE,FIRE,full,yes,open,yes,50,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE2,D,N,N,11,11,100,1,FIRE,FIRE,full,yes,open,yes,65,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE3,D,N,Y,11.5,10,100,1,FIRE,FIRE,full,yes,open,yes,180,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE4,D,N,N,8.5,7,100,1,FIRE,FIRE,full,yes,open,yes,70,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE5,D,N,N,8,8,100,1,FIRE,FIRE,full,yes,open,yes,20,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE6,D,N,N,8.5,9.5,100,1,FIRE,FIRE,full,yes,open,yes,140,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE7,D,N,N,10.5,9.5,100,1,FIRE,FIRE,full,yes,open,yes,130,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SW5,D,N,N,13,14,100,1,FIRE,FIRE,full,yes,open,yes,400,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE1,D,N,N,8,9,100,1,FIRE,FIRE,partial,yes,open,yes,5,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE3,D,N,N,10.5,10.5,100,1,FIRE,FIRE,partial,yes,open,yes,80,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NE6,D,N,N,7.5,9.5,100,1,FIRE,FIRE,partial,yes,open,yes,10,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,NW5,D,N,N,9,13,100,1,FIRE,FIRE,partial,yes,open,yes,9,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE1,D,N,N,8,9,100,1,FIRE,FIRE,partial,yes,open,yes,70,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SE8,D,N,N,8,10,100,1,FIRE,FIRE,partial,yes,open,yes,30,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SW1,D,N,N,7.5,12,100,1,FIRE,FIRE,partial,yes,open,yes,30,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SW2,D,N,N,11.5,12,100,1,FIRE,FIRE,partial,yes,open,yes,10,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SW3,D,N,N,8.5,13,100,1,FIRE,FIRE,partial,yes,open,yes,200,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SW4,D,N,N,8,11,100,1,FIRE,FIRE,partial,yes,open,yes,20,snag,27.7,moderate
LH36,36,7/21/2016,BA0721H1,SW6,D,N,N,9.5,12,100,1,FIRE,FIRE,partial,yes,open,yes,200,snag,27.7,moderate
ML37,37,7/21/2016,BA0721L1,SE1,D,Y,Y,11.5,1.5,10,2,MPB,BOM,full,yes,both,yes,25,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SE3,D,Y,Y,14.5,3,7,2,MPB,BOM,full,yes,both,yes,75,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,NE1,D,Y,Y,18,1.5,15,2,MPB,BOM,partial,yes,none,no,0,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,NE3,D,N,N,9.5,0.5,1,2,OPF,BOM,partial,yes,none,no,0,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,NE2,D,Y,Y,15,2,10,2,MPB,BOM,full,yes,open,yes,180,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SW3,D,Y,Y,18,6,15,2,MPB,BOM,full,yes,open,yes,400,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SW4,D,N,N,15,1.5,3,1,FIRE,FIRE,full,yes,open,yes,300,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,NE4,D,Y,Y,13.5,1,10,2,MPB,BOM,partial,yes,open,yes,170,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,NW1,D,O,Y,10.5,0.5,3,2,OPF,BOM,partial,yes,open,yes,200,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,NW2,D,Y,Y,13,1.5,5,2,MPB,BOM,partial,yes,open,yes,3,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,NW3,D,Y,Y,14.5,8,25,2,MPB,BOM,partial,yes,open,yes,30,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SE2,D,O,N,10.5,1,5,2,OPF,BOM,partial,yes,open,yes,15,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SE4,D,O,N,7.5,0.5,3,2,OPF,BOM,partial,yes,open,yes,3,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SE5,D,O,Y,9.5,1,10,2,OPF,BOM,partial,yes,open,yes,50,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SW1,D,O,Y,11,1.5,3,2,OPF,BOM,partial,yes,open,yes,100,snag,28.3,moderate
ML37,37,7/21/2016,BA0721L1,SW2,D,O,Y,10.5,3,7,2,OPF,BOM,partial,yes,open,yes,40,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,NE1,D,Y,Y,12.5,5.5,100,3,MPB,BOM,none,no,none,no,0,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,NW3,D,Y,Y,14,10,100,3,MPB,BOM,none,no,none,no,0,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,NW1,D,Y,Y,14,10,100,4,MPB,BOM,partial,yes,none,no,0,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,NW4,D,N,N,13,12,100,2,FIRE,FIRE,full,yes,open,yes,200,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,SW1,D,N,N,14,12,100,2,FIRE,FIRE,full,yes,open,yes,200,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,NW2,D,Y,Y,14.5,10,90,3,MPB,BOM,partial,yes,open,yes,8,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,NW5,D,Y,Y,21.5,12,90,3,MPB,BOM,partial,yes,open,yes,150,snag,28.3,moderate
MH38,38,7/21/2016,BA0721H2,SE1,D,N,N,15.5,10.5,80,3,OPF,BOM,partial,yes,open,yes,85,snag,28.3,moderate
LL39,39,7/22/2016,BA0722L1,NE1,D,Y,Y,14.5,0.1,2,2,MPB,BOM,full,yes,closed,no,30,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NW2,D,O,N,7.5,0.1,0.5,1,FIRE,FIRE,full,yes,closed,no,12,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NW3,D,O,Y,13,0.1,0.5,1,FIRE,FIRE,full,yes,closed,no,300,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE5,D,Y,Y,14,0,0,1,MPB,BOM,full,yes,closed,no,40,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE7,D,Y,Y,14.5,0.1,3,2,MPB,BOM,full,yes,closed,no,7,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW1,D,O,Y,13.5,0.5,2,1,FIRE,FIRE,full,yes,closed,no,250,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW2,D,N,N,8.5,0.5,2,1,UNK,UPF,full,yes,closed,no,25,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW6,D,Y,Y,13,0,0,1,MPB,BOM,full,yes,closed,no,30,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW7,D,Y,Y,15,0.1,0.5,2,MPB,BOM,full,yes,closed,no,200,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NE2,L,live,live,13.5,0.5,3,1,live,live,full,yes,closed,no,45,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NE4,L,live,live,9.5,0,0,1,live,live,full,yes,closed,no,40,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NW4,L,live,live,10.5,0.1,0.5,1,live,live,full,yes,closed,no,50,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NW5,L,live,live,9,0,0,1,live,live,full,yes,closed,no,50,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NW6,L,live,live,12.5,0.1,0.5,1,live,live,full,yes,closed,no,50,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE1,L,live,live,NA,0.1,0.5,1,live,live,full,yes,closed,no,50,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE4,L,live,live,14,0,0,1,live,live,full,yes,closed,no,90,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW5,L,live,live,10.5,0,0,1,live,live,full,yes,closed,no,100,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NW1,D,Y,Y,9.5,0.5,3,2,MPB,BOM,partial,yes,closed,no,50,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE2,D,Y,Y,10,0.1,0.5,1,MPB,BOM,partial,yes,closed,no,70,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE6,D,O,Y,8.5,0.5,2,2,OPF,BOM,partial,yes,closed,no,40,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE8,D,Y,Y,10,0,0,1,MPB,BOM,partial,yes,closed,no,25,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW3,D,Y,Y,10,0.5,2,2,MPB,BOM,partial,yes,closed,no,20,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW4,D,Y,Y,11,0.5,2,2,MPB,BOM,partial,yes,closed,no,10,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SE3,L,live,LIVE,7.5,0.5,2,1,live,live,full,yes,none,no,0,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,NE3,D,O,Y,8,0,0,1,OPF,BOM,partial,yes,none,no,0,snag,27.6,moderate
LL39,39,7/22/2016,BA0722L1,SW8,D,O,N,9,0.5,2,2,OPF,BOM,partial,yes,partial,yes,20,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,SE2,D,N,Y,12.5,9,100,1,FIRE,FIRE,full,yes,both,yes,60,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,NE4,D,Y,NB,11.5,5.5,100,3,MPB,BOM,none,no,none,no,0,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,NE5,D,Y,Y,16.5,11,100,3,MPB,BOM,none,no,none,no,0,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,NW1,D,Y,NB,13,9,99,3,MPB,BOM,none,no,none,no,0,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,NW2,D,Y,NB,12,10,99,3,MPB,BOM,none,no,none,no,0,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,NW3,D,Y,NB,16.5,14,99,3,MPB,BOM,none,no,none,no,0,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,SE1,D,Y,Y,14,9,100,3,MPB,BOM,none,no,none,no,0,snag,27.6,moderate
