plot.mpb,plot,date,plot_id,tree.id,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,killed.by,mortality,canopy.str,canopy,cones,seed.source,cone.ct,snag.cwd,fwi,burncon
MH40,40,7/22/2016,BA0722H1,NE1,D,N,N,13,13,100,1,FIRE,FIRE,partial,yes,open,yes,140,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,NE2,D,N,N,11,10,100,1,FIRE,FIRE,partial,yes,open,yes,30,snag,27.6,moderate
MH40,40,7/22/2016,BA0722H1,NE3,D,N,N,12,11,100,1,FIRE,FIRE,partial,yes,open,yes,100,snag,27.6,moderate
MH41,41,7/22/2016,BA0722H2,NE2,D,O,N,25,10,75,3,OPF,BOM,none,no,none,no,0,cwd,27.6,moderate
MH41,41,7/22/2016,BA0722H2,NE3,D,O,NB,12,6,85,3,OPF,BOM,none,no,none,no,0,cwd,27.6,moderate
MH41,41,7/22/2016,BA0722H2,NW2,D,O,NB,21.5,8,60,3,OPF,BOM,none,no,none,no,0,cwd,27.6,moderate
MH41,41,7/22/2016,BA0722H2,SW2,D,O,Y,14.5,10,70,3,OPF,BOM,none,no,none,no,0,cwd,27.6,moderate
MH41,41,7/22/2016,BA0722H2,NW3,D,O,Y,18,5,50,2,OPF,BOM,partial,yes,none,no,0,cwd,27.6,moderate
MH41,41,7/22/2016,BA0722H2,SE2,D,Y,Y,17.5,9,40,2,MPB,BOM,partial,yes,none,no,0,cwd,27.6,moderate
MH41,41,7/22/2016,BA0722H2,NE1,D,Y,Y,20,9.5,100,3,MPB,BOM,full,yes,open,yes,180,snag,27.6,moderate
MH41,41,7/22/2016,BA0722H2,NW1,D,NC,Y,18.5,6,50,2,MPB,BOM,partial,yes,open,yes,200,snag,27.6,moderate
MH41,41,7/22/2016,BA0722H2,SW1,D,Y,Y,17.5,10,85,4,MPB,BOM,partial,yes,open,yes,10,cwd,27.6,moderate
LL42,42,7/28/2016,BA0728L1,NW10,D,O,Y,13,0.5,2,1,FIRE,FIRE,full,yes,both,yes,200,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,SW3,D,Y,Y,14,2,10,1,MPB,BOM,full,yes,both,yes,400,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW11,L,live,live,14,0.1,0.5,1,live,live,full,yes,both,yes,300,live,39,extreme
LL42,42,7/28/2016,BA0728L1,NE6,D,O,Y,10,1,5,1,OPF,BOM,partial,yes,both,yes,30,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW6,D,O,Y,12,0.5,2,2,OPF,BOM,full,yes,closed,no,10,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW7,D,Y,Y,14,1.5,7,2,MPB,BOM,full,yes,closed,no,250,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,SW4,D,Y,Y,14,0.5,2,2,MPB,BOM,full,yes,closed,no,400,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,SW5,D,O,Y,10,0.5,2,1,OPF,BOM,full,yes,closed,no,45,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NE1,L,live,live,9.5,0,0,1,live,live,full,yes,closed,no,5,live,39,extreme
LL42,42,7/28/2016,BA0728L1,NE5,L,live,live,11.5,0.1,0.5,1,live,live,full,yes,closed,no,60,live,39,extreme
LL42,42,7/28/2016,BA0728L1,NW3,L,live,live,13,1.5,5,1,live,live,full,yes,closed,no,200,live,39,extreme
LL42,42,7/28/2016,BA0728L1,NW4,L,live,live,11.5,0.5,2,1,live,live,full,yes,closed,no,80,live,39,extreme
LL42,42,7/28/2016,BA0728L1,SE3,L,live,live,14,0.1,3,1,live,live,full,yes,closed,no,50,live,39,extreme
LL42,42,7/28/2016,BA0728L1,SE4,L,live,live,10,0.1,0.5,1,live,live,full,yes,closed,no,15,live,39,extreme
LL42,42,7/28/2016,BA0728L1,SW1,L,live,live,12,1,5,2,live,live,full,yes,closed,no,100,live,39,extreme
LL42,42,7/28/2016,BA0728L1,SW2,L,live,live,9,0.5,2,1,live,live,full,yes,closed,no,100,live,39,extreme
LL42,42,7/28/2016,BA0728L1,SW6,L,live,live,15,0.5,5,1,live,live,full,yes,closed,no,50,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NE3,D,N,N,12,0,0,1,OPF,BOM,partial,yes,closed,no,40,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NE4,D,Y,Y,10.5,0,0,1,MPB,BOM,partial,yes,closed,no,200,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW1,D,Y,Y,11.5,0.1,0.5,1,OPF,BOM,partial,yes,closed,no,1,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW5,D,Y,Y,10,1,5,2,OPF,BOM,partial,yes,closed,no,200,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW8,D,Y,Y,15.5,0.5,2,2,MPB,BOM,partial,yes,closed,no,5,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW9,D,Y,Y,14.5,1,5,2,MPB,BOM,partial,yes,closed,no,100,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,SE2,D,O,Y,10,0.5,3,1,FIRE,FIRE,partial,yes,closed,no,15,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NE2,D,Y,Y,9,0,0,1,MPB,BOM,partial,yes,none,no,0,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,NW2,D,O,N,8,1,5,1,OPF,BOM,partial,yes,none,no,0,snag,39,extreme
LL42,42,7/28/2016,BA0728L1,SE1,L,live,live,8.5,0,0,1,live,live,full,yes,partial,yes,12,live,39,extreme
MM43,43,7/29/2016,BA0729L1,SW2,D,Y,Y,17.5,0,0,1,MPB,BOM,full,yes,both,yes,300,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NE1,D,Y,Y,17,2,10,2,MPB,BOM,full,yes,closed,no,35,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NW3,D,O,Y,14,0.5,2,1,FIRE,FIRE,full,yes,closed,no,200,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NW6,D,O,Y,15.5,1.5,NA,1,FIRE,FIRE,full,yes,closed,no,200,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SE1,D,Y,Y,21,1,6,1,MPB,BOM,full,yes,closed,no,70,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SE5,D,O,Y,15,0.5,3,1,FIRE,FIRE,full,yes,closed,no,80,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SE6,D,O,Y,15.5,0.5,3,1,FIRE,FIRE,full,yes,closed,no,50,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SW1,D,Y,Y,19,4,15,2,MPB,BOM,full,yes,closed,no,150,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NW4,L,live,live,20,0.1,0.5,1,live,live,full,yes,closed,no,200,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NW5,L,live,live,11,0.1,0.5,1,live,live,full,yes,closed,no,10,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NE2,D,Y,Y,15,0.5,3,1,MPB,BOM,partial,yes,closed,no,360,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SE7,D,Y,Y,18,0,0,1,MPB,BOM,partial,yes,closed,no,30,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NW2,D,Y,Y,12,1.5,7,2,MPB,BOM,partial,yes,none,no,0,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SE3,D,O,Y,14,0.5,3,2,OPF,BOM,partial,yes,none,no,0,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SE4,D,Y,Y,14,0.5,2,2,MPB,BOM,partial,yes,none,no,0,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,NW1,D,Y,Y,15,2,10,2,MPB,BOM,full,yes,open,yes,30,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SE2,D,O,Y,14,1,5,1,FIRE,FIRE,full,yes,open,yes,14,snag,37.4,extreme
MM43,43,7/29/2016,BA0729L1,SW3,D,Y,Y,17,0.5,2,2,MPB,BOM,partial,yes,partial,yes,30,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SE2,D,Y,Y,31,0,12,2,MPB,BOM,partial,yes,both,yes,25,cwd,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SE3,D,Y,Y,17.5,0.5,3,2,MPB,BOM,partial,yes,both,yes,20,cwd,37.4,extreme
HL44,44,7/30/2016,BA0730L1,NW3,D,Y,Y,25,0.5,2,2,MPB,BOM,full,yes,closed,no,400,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SW3,D,O,N,11.5,1,5,1,OPF,BOM,full,yes,closed,no,100,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SW2,L,live,live,20,0.1,0.5,1,live,live,full,yes,closed,no,400,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,NW1,D,Y,Y,21,1.5,7,2,MPB,BOM,partial,yes,closed,no,200,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,NW2,D,Y,Y,16.5,2,10,2,MPB,BOM,partial,yes,closed,no,100,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SE1,D,Y,Y,20.5,0.5,3,2,MPB,BOM,partial,yes,closed,no,70,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SW7,D,Y,Y,16,0.5,2,2,MPB,BOM,partial,yes,closed,no,300,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,NEA,D,Y,Y,26,0,90,4,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SE4,D,Y,Y,28,0,60,2,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SE5,D,O,NB,12.5,0,40,2,OPF,BOM,none,no,none,no,0,cwd,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SE6,D,Y,Y,26,0,3,2,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SW4,D,N,N,10.5,0.5,2,2,OPF,BOM,none,no,none,no,0,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SW6,D,Y,Y,17,1,5,2,MPB,BOM,partial,yes,open,yes,30,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SW1,D,Y,Y,21,2,10,2,MPB,BOM,full,yes,partial,yes,10,snag,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SEA,D,O,N,10.5,0,50,2,OPF,BOM,none,no,partial,yes,2,cwd,37.4,extreme
HL44,44,7/30/2016,BA0730L1,SW5,D,Y,Y,19.5,0,0,1,MPB,BOM,partial,yes,partial,yes,15,snag,37.4,extreme
HM45,45,7/30/2016,BA0730M1,SE1,D,O,Y,11,1,7,2,OPF,BOM,partial,yes,closed,no,2,snag,37.4,extreme
HM45,45,7/30/2016,BA0730M1,NE2,D,O,Y,18,NA,NA,3,OPF,BOM,none,no,none,no,0,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,SE2,D,Y,Y,13.5,0,45,2,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,SE3,D,Y,NB,16.5,0,100,4,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,SE4,D,Y,Y,29,0,70,3,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,NE1,D,Y,Y,17,8,60,2,MPB,BOM,partial,yes,none,no,0,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,SW2,D,Y,Y,13.5,10,50,2,MPB,BOM,partial,yes,none,no,0,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,SW3,D,Y,Y,24.5,11,40,2,MPB,BOM,partial,yes,open,yes,10,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,NW1,D,Y,Y,18.5,5,35,2,MPB,BOM,partial,yes,partial,yes,9,cwd,37.4,extreme
HM45,45,7/30/2016,BA0730M1,SW1,D,Y,Y,14,2,10,2,MPB,BOM,partial,yes,partial,yes,3,cwd,37.4,extreme
HL46,46,7/30/2016,BA0730L2,SW2,D,Y,Y,20,3,15,2,MPB,BOM,full,yes,both,yes,300,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,NE1,D,Y,Y,26.5,2.5,25,2,MPB,BOM,partial,yes,both,yes,130,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,NW1,D,Y,Y,23,3,15,2,MPB,BOM,full,yes,closed,no,100,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,NW2,D,Y,Y,21,0.5,2,2,MPB,BOM,full,yes,closed,no,300,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,NW3,D,Y,Y,23,0.5,2,2,MPB,BOM,full,yes,closed,no,200,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,SW1,D,Y,Y,24,3,15,2,MPB,BOM,full,yes,closed,no,300,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,NE2,D,Y,Y,22,1,5,2,MPB,BOM,partial,yes,closed,no,65,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,SE1,D,Y,Y,19.5,2.5,80,2,MPB,BOM,none,no,none,no,0,snag,37.4,extreme
HL46,46,7/30/2016,BA0730L2,NW4,D,Y,Y,21,0.5,2,2,MPB,BOM,full,yes,partial,yes,1,snag,37.4,extreme
LL47,47,7/30/2016,BA0730L3,NE2,D,N,N,9.5,1,7,1,FIRE,FIRE,full,yes,both,yes,135,snag,27.6,moderate
LL47,47,7/30/2016,BA0730L3,NW1,D,N,N,14,1,10,1,FIRE,FIRE,full,yes,both,yes,200,snag,27.6,moderate
LL47,47,7/30/2016,BA0730L3,SE2,D,O,NB,14,NA,70,3,OPF,BOM,partial,yes,both,yes,7,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,SE1,D,N,N,9.5,1,8,1,FIRE,FIRE,full,yes,closed,no,25,snag,27.6,moderate
LL47,47,7/30/2016,BA0730L3,NW4,D,NC,Y,17,NA,90,4,MPB,BOM,none,no,none,no,0,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,SE4,D,Y,NB,14.5,NA,85,3,MPB,BOM,none,no,none,no,0,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,SEA,D,Y,Y,12,NA,90,4,MPB,BOM,none,no,none,no,0,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,SEB,D,O,NB,9.5,NA,70,3,OPF,BOM,none,no,none,no,0,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,NW2,D,Y,Y,17,NA,55,3,MPB,BOM,partial,yes,none,no,0,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,NE1,D,N,N,9,1,23,1,FIRE,FIRE,full,yes,open,yes,16,snag,27.6,moderate
LL47,47,7/30/2016,BA0730L3,SE3,D,Y,Y,13,NA,10,2,MPB,BOM,partial,yes,open,yes,8,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,NE3,D,Y,Y,12,0.5,5,2,MPB,BOM,partial,yes,partial,yes,28,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,NE4,D,Y,Y,13.5,0.5,5,2,MPB,BOM,partial,yes,partial,yes,8,cwd,27.6,moderate
LL47,47,7/30/2016,BA0730L3,NW3,D,Y,Y,14,NA,35,2,MPB,BOM,partial,yes,partial,yes,10,cwd,27.6,moderate
MM48,48,7/31/2016,BA0731M1,NE1,D,Y,Y,22.5,2,12,2,MPB,BOM,partial,yes,both,yes,780,snag,39,extreme
MM48,48,7/31/2016,BA0731M1,NW1,L,live,live,16,1.5,5,2,live,live,full,yes,closed,no,200,live,39,extreme
MM48,48,7/31/2016,BA0731M1,SE1,D,Y,Y,21,1,5,2,MPB,BOM,partial,yes,closed,no,12,cwd,39,extreme
MM48,48,7/31/2016,BA0731M1,NE3,D,O,NB,8,3,65,3,OPF,BOM,none,no,none,no,0,cwd,39,extreme
MM48,48,7/31/2016,BA0731M1,NW3,D,Y,Y,10,NA,30,2,MPB,BOM,none,no,none,no,0,cwd,39,extreme
MM48,48,7/31/2016,BA0731M1,SE2,D,Y,Y,25,NA,70,3,MPB,BOM,none,no,none,no,0,cwd,39,extreme
MM48,48,7/31/2016,BA0731M1,SW1,D,Y,NB,15,NA,95,4,MPB,BOM,none,no,none,no,0,cwd,39,extreme
MM48,48,7/31/2016,BA0731M1,SW2,D,Y,Y,20,NA,60,3,MPB,BOM,none,no,none,no,0,cwd,39,extreme
MM48,48,7/31/2016,BA0731M1,NE2,D,Y,Y,18,2,10,2,MPB,BOM,partial,yes,none,no,0,cwd,39,extreme
MM48,48,7/31/2016,BA0731M1,NW2,D,O,N,15,0.1,1,2,OPF,BOM,partial,yes,open,yes,3,cwd,39,extreme
ML49,49,7/31/2016,BA0731L1,SW1,D,Y,Y,14,2,10,2,MPB,BOM,full,yes,both,yes,200,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,NE2,D,Y,Y,19.5,1.5,8,2,MPB,BOM,full,yes,closed,no,180,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,NW1,D,O,Y,13.5,1,3,2,OPF,BOM,full,yes,closed,no,250,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,SE2,D,N,N,12,1,7,2,OPF,BOM,full,yes,closed,no,250,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,SE3,D,O,Y,16.5,1,4,1,FIRE,FIRE,full,yes,closed,no,130,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,NE1,D,Y,Y,13,1,6,2,MPB,BOM,partial,yes,closed,no,10,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,SE4,D,Y,Y,20.5,2,15,2,MPB,BOM,partial,yes,closed,no,380,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,NEB,D,Y,Y,19,0.5,5,2,MPB,BOM,partial,yes,none,no,0,cwd,39,extreme
ML49,49,7/31/2016,BA0731L1,SE1,D,Y,Y,18,1,10,2,MPB,BOM,full,yes,open,yes,25,snag,39,extreme
ML49,49,7/31/2016,BA0731L1,NW2,D,Y,Y,22,1,5,2,MPB,BOM,partial,yes,open,yes,8,cwd,39,extreme
ML49,49,7/31/2016,BA0731L1,SW2,D,O,N,11,1.5,5,2,OPF,BOM,none,no,partial,yes,2,cwd,39,extreme
ML49,49,7/31/2016,BA0731L1,NEA,D,Y,Y,15,1.5,10,2,MPB,BOM,partial,yes,partial,yes,40,cwd,39,extreme
LM50,50,8/1/2016,BA0801M1,SW1,D,N,N,12,0.1,0.5,1,FIRE,FIRE,full,yes,both,yes,130,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SE1,D,N,N,13,3,45,1,FIRE,FIRE,full,yes,closed,no,25,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SW3,D,N,N,10.5,1.5,15,2,FIRE,FIRE,full,yes,closed,no,75,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SEB,D,Y,Y,17.5,4,20,2,MPB,BOM,partial,yes,closed,no,19,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SW2,D,N,N,8.5,2.5,30,2,OPF,BOM,partial,yes,closed,no,30,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NE1,D,O,Y,11,2.5,70,2,OPF,BOM,none,no,none,no,0,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NE5,D,O,N,11,2.5,15,2,OPF,BOM,none,no,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NE8,D,O,NB,8,5.5,75,3,OPF,BOM,none,no,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SW4,D,Y,Y,15,NA,85,3,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SW5,D,Y,Y,16.5,NA,85,3,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SW6,D,Y,Y,13,NA,80,3,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NE4,D,Y,Y,11.5,2.5,35,2,MPB,BOM,partial,yes,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NE6,D,O,Y,16.5,3.5,15,2,OPF,BOM,partial,yes,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NE7,D,Y,Y,21,2,12,2,MPB,BOM,partial,yes,none,no,0,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SE2,D,N,N,8.5,1,20,2,OPF,BOM,full,yes,open,yes,10,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SE3,D,N,N,10.5,2,15,2,OPF,BOM,full,yes,open,yes,100,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NW1,D,Y,Y,14,NA,20,2,MPB,BOM,none,no,open,yes,3,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,NE2,D,O,Y,10,2,25,2,OPF,BOM,partial,yes,open,yes,5,snag,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SEA,D,Y,Y,19,8,45,2,MPB,BOM,partial,yes,open,yes,3,cwd,37.4,extreme
LM50,50,8/1/2016,BA0801M1,SW7,D,Y,Y,11,4,15,2,MPB,BOM,full,yes,partial,yes,3,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NE5,D,Y,Y,18.5,3,30,2,MPB,BOM,none,no,closed,no,10,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NE2,D,Y,Y,23,3,20,2,MPB,BOM,partial,yes,closed,no,11,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NE3,D,Y,Y,17.5,NA,100,4,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NE4,D,Y,Y,23.5,2,10,2,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NEA,D,O,N,8.5,4,25,2,OPF,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NEC,D,O,N,10,NA,50,3,OPF,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NW1,D,Y,Y,23,NA,95,4,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,SW1,D,NC,NB,16,NA,90,4,OPF,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,SW2,D,Y,Y,19,NA,90,4,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,SW3,D,Y,Y,15,NA,90,4,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,SW4,D,Y,Y,25,NA,60,3,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,SW5,D,Y,NB,15.5,NA,95,4,MPB,BOM,none,no,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NE1,D,Y,Y,24.5,2,35,2,MPB,BOM,partial,yes,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,NEB,D,Y,Y,13,4,25,2,MPB,BOM,partial,yes,none,no,0,cwd,37.4,extreme
HM51,51,8/3/2016,BA0803M1,SE1,D,Y,Y,14.5,4,20,2,MPB,BOM,partial,yes,open,yes,0,cwd,37.4,extreme
MM52,52,8/7/2016,TL0807M2,NE3,D,N,Y,12.5,5.5,30,1,FIRE,FIRE,full,yes,closed,no,70,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,NE2,D,N,N,11,8,100,1,FIRE,FIRE,partial,yes,closed,no,120,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,NE1,D,Y,NB,16,6,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,NW1,D,Y,NB,16,8,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,NW2,D,Y,NB,10,7,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,SE1,D,NC,NB,14,6,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,SE2,D,Y,NB,14.5,4.5,100,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,SW1,D,Y,NB,11,6,99,3,MPB,BOM,none,no,none,no,0,snag,28.9,moderate
MM52,52,8/7/2016,TL0807M2,SW2,D,O,NB,13.5,9,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
MM52,52,8/7/2016,TL0807M2,SW3,D,O,NB,11.5,9,90,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
MM52,52,8/7/2016,TL0807M2,NW3,D,Y,NB,19,12,99,3,MPB,BOM,partial,yes,partial,yes,23,snag,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NE3,D,N,N,17,7.5,65,1,FIRE,FIRE,partial,yes,closed,no,70,snag,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NE1,D,N,N,8,3.5,97,3,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NE2,D,N,N,14,2.5,60,2,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NE5,D,NC,NB,15.5,5.5,100,3,OPF,BOM,none,no,none,no,0,snag,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NEA,D,Y,NB,18,NA,85,3,MPB,BOM,none,no,none,no,0,cwd,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NW1,D,NC,NB,19,NA,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NW2,D,NC,NB,14.5,NA,100,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
LM53,53,8/7/2016,TL0807M1,NW3,D,O,NB,14,NA,90,4,OPF,BOM,none,no,none,no,0,cwd,28.9,moderate
